ts,config,write_id,key,true_class,predicted_class,action,is_false,version_read,version_at_commit,classify_ms,escalated
295,no_gating,295,status::the_dark_mode_rollout::29,refinement,n/a,apply,False,6,7,0.0,False
296,no_gating,296,status::the_dark_mode_rollout::32,refinement,n/a,apply,False,12,13,0.0,False
297,no_gating,297,status::the_offline_mode::2,refinement,n/a,apply,False,5,6,0.0,False
298,no_gating,298,magnitude::the_headcount_plan::28,refinement,n/a,apply,False,3,4,0.0,False
299,no_gating,299,ship_date::the_data_migration::30,duplicate,n/a,apply,False,6,7,0.0,False
300,no_gating,300,ship_date::the_data_migration::30,refinement,n/a,apply,False,7,8,0.0,False
301,no_gating,301,magnitude::the_budget::13,refinement,n/a,apply,False,6,7,0.0,False
302,no_gating,302,status::the_dark_mode_rollout::29,duplicate,n/a,apply,False,7,8,0.0,False
303,no_gating,303,ship_date::the_vendor_contract_renewal::18,update,n/a,apply,False,4,5,0.0,False
304,no_gating,304,ship_date::the_onboarding_revamp::27,refinement,n/a,apply,False,10,11,0.0,False
305,no_gating,305,magnitude::the_storage_quota::22,refinement,n/a,apply,False,11,12,0.0,False
306,no_gating,306,ship_date::the_data_migration::33,refinement,n/a,apply,False,10,11,0.0,False
307,no_gating,307,magnitude::the_budget::13,refinement,n/a,apply,False,7,8,0.0,False
308,no_gating,308,status::the_dark_mode_rollout::29,refinement,n/a,apply,False,8,9,0.0,False
309,no_gating,309,ship_date::the_partner_integration::6,duplicate,n/a,apply,False,3,4,0.0,False
310,no_gating,310,status::the_audit_log_feature::26,update,n/a,apply,False,9,10,0.0,False
311,no_gating,311,ship_date::the_beta_rollout::12,duplicate,n/a,apply,False,7,8,0.0,False
312,no_gating,312,magnitude::the_support_queue::10,duplicate,n/a,apply,False,5,6,0.0,False
313,no_gating,313,status::the_offline_mode::23,refinement,n/a,apply,True,4,5,0.0,False
314,no_gating,314,status::the_offline_mode::2,duplicate,n/a,apply,False,6,7,0.0,False
315,no_gating,315,status::the_offline_mode::35,duplicate,n/a,apply,False,4,5,0.0,False
316,no_gating,316,magnitude::the_headcount_plan::28,duplicate,n/a,apply,False,4,5,0.0,False
317,no_gating,317,status::the_offline_mode::2,refinement,n/a,apply,False,7,8,0.0,False
318,no_gating,318,status::the_dark_mode_rollout::29,contradiction,n/a,apply,True,9,10,0.0,False
319,no_gating,319,status::the_dark_mode_rollout::32,update,n/a,apply,False,13,14,0.0,False
320,no_gating,320,ship_date::the_beta_rollout::12,duplicate,n/a,apply,False,8,9,0.0,False
321,no_gating,321,ship_date::the_data_migration::30,update,n/a,apply,True,8,9,0.0,False
322,no_gating,322,magnitude::the_marketing_spend::4,duplicate,n/a,apply,False,7,8,0.0,False
323,no_gating,323,ship_date::the_API_migration::0,duplicate,n/a,apply,False,8,9,0.0,False
324,no_gating,324,status::the_offline_mode::2,duplicate,n/a,apply,False,8,9,0.0,False
325,no_gating,325,magnitude::the_headcount_plan::16,refinement,n/a,apply,True,9,10,0.0,False
326,no_gating,326,magnitude::the_support_queue::10,update,n/a,apply,False,6,7,0.0,False
327,no_gating,327,ship_date::the_partner_integration::15,refinement,n/a,apply,False,4,5,0.0,False
328,no_gating,328,magnitude::the_storage_quota::22,duplicate,n/a,apply,False,12,13,0.0,False
329,no_gating,329,magnitude::the_infra_budget::25,duplicate,n/a,apply,False,5,6,0.0,False
330,no_gating,330,ship_date::the_partner_integration::15,refinement,n/a,apply,True,5,6,0.0,False
331,no_gating,331,status::the_dark_mode_rollout::5,refinement,n/a,apply,False,8,9,0.0,False
332,no_gating,332,magnitude::the_support_queue::10,update,n/a,apply,False,7,8,0.0,False
333,no_gating,333,ship_date::the_onboarding_revamp::21,duplicate,n/a,apply,False,9,10,0.0,False
334,no_gating,334,magnitude::the_support_queue::10,refinement,n/a,apply,False,8,9,0.0,False
335,no_gating,335,magnitude::the_marketing_spend::4,duplicate,n/a,apply,False,8,9,0.0,False
336,no_gating,336,status::Feature_X::8,update,n/a,apply,False,12,13,0.0,False
337,no_gating,337,ship_date::the_data_migration::33,refinement,n/a,apply,False,11,12,0.0,False
338,no_gating,338,ship_date::the_data_migration::30,update,n/a,apply,False,9,10,0.0,False
339,no_gating,339,status::the_dark_mode_rollout::20,update,n/a,apply,False,9,10,0.0,False
340,no_gating,340,status::Feature_X::8,refinement,n/a,apply,True,13,14,0.0,False
341,no_gating,341,magnitude::the_storage_quota::31,refinement,n/a,apply,False,9,10,0.0,False
342,no_gating,342,ship_date::the_onboarding_revamp::21,update,n/a,apply,False,10,11,0.0,False
343,no_gating,343,magnitude::the_storage_quota::37,duplicate,n/a,apply,False,8,9,0.0,False
344,no_gating,344,magnitude::the_headcount_plan::16,duplicate,n/a,apply,False,10,11,0.0,False
345,no_gating,345,ship_date::the_beta_rollout::24,duplicate,n/a,apply,False,7,8,0.0,False
346,no_gating,346,magnitude::the_storage_quota::19,contradiction,n/a,apply,True,10,11,0.0,False
347,no_gating,347,ship_date::the_Q3_roadmap_review::36,update,n/a,apply,False,6,7,0.0,False
348,no_gating,348,magnitude::the_budget::1,refinement,n/a,apply,False,9,10,0.0,False
349,no_gating,349,status::the_dark_mode_rollout::29,update,n/a,apply,False,10,11,0.0,False
350,no_gating,350,ship_date::the_data_migration::30,duplicate,n/a,apply,False,10,11,0.0,False
351,no_gating,351,magnitude::the_support_queue::10,update,n/a,apply,False,9,10,0.0,False
352,no_gating,352,ship_date::the_data_migration::30,contradiction,n/a,apply,True,11,12,0.0,False
353,no_gating,353,ship_date::the_API_migration::0,duplicate,n/a,apply,False,9,10,0.0,False
354,no_gating,354,magnitude::the_storage_quota::19,update,n/a,apply,False,11,12,0.0,False
355,no_gating,355,status::the_offline_mode::38,duplicate,n/a,apply,False,7,8,0.0,False
356,no_gating,356,ship_date::the_vendor_contract_renewal::9,duplicate,n/a,apply,False,7,8,0.0,False
357,no_gating,357,ship_date::the_API_migration::0,refinement,n/a,apply,False,10,11,0.0,False
358,no_gating,358,status::the_dark_mode_rollout::14,duplicate,n/a,apply,False,8,9,0.0,False
359,no_gating,359,magnitude::the_headcount_plan::28,update,n/a,apply,False,5,6,0.0,False
360,no_gating,360,status::the_export_tool::17,refinement,n/a,apply,False,8,9,0.0,False
361,no_gating,361,magnitude::the_storage_quota::19,refinement,n/a,apply,False,12,13,0.0,False
362,no_gating,362,status::the_audit_log_feature::26,update,n/a,apply,False,10,11,0.0,False
363,no_gating,363,magnitude::the_support_queue::10,contradiction,n/a,apply,True,10,11,0.0,False
364,no_gating,364,magnitude::the_budget::1,update,n/a,apply,False,10,11,0.0,False
365,no_gating,365,magnitude::the_infra_budget::25,duplicate,n/a,apply,False,6,7,0.0,False
366,no_gating,366,status::the_dark_mode_rollout::20,duplicate,n/a,apply,False,10,11,0.0,False
367,no_gating,367,ship_date::the_partner_integration::6,duplicate,n/a,apply,False,4,5,0.0,False
368,no_gating,368,status::Feature_X::8,duplicate,n/a,apply,False,14,15,0.0,False
369,no_gating,369,magnitude::the_infra_budget::34,update,n/a,apply,False,12,13,0.0,False
370,no_gating,370,magnitude::the_infra_budget::34,refinement,n/a,apply,False,13,14,0.0,False
371,no_gating,371,magnitude::the_headcount_plan::16,refinement,n/a,apply,False,11,12,0.0,False
372,no_gating,372,ship_date::the_partner_integration::15,contradiction,n/a,apply,True,6,7,0.0,False
373,no_gating,373,status::the_offline_mode::2,refinement,n/a,apply,False,9,10,0.0,False
374,no_gating,374,magnitude::the_storage_quota::19,update,n/a,apply,False,13,14,0.0,False
375,no_gating,375,status::Feature_X::8,update,n/a,apply,False,15,16,0.0,False
376,no_gating,376,magnitude::the_storage_quota::31,refinement,n/a,apply,False,10,11,0.0,False
377,no_gating,377,status::the_offline_mode::2,update,n/a,apply,False,10,11,0.0,False
378,no_gating,378,status::the_offline_mode::35,refinement,n/a,apply,False,5,6,0.0,False
379,no_gating,379,magnitude::the_infra_budget::34,refinement,n/a,apply,False,14,15,0.0,False
380,no_gating,380,status::the_dark_mode_rollout::32,contradiction,n/a,apply,True,14,15,0.0,False
381,no_gating,381,ship_date::the_partner_integration::39,duplicate,n/a,apply,False,4,5,0.0,False
382,no_gating,382,magnitude::the_storage_quota::22,refinement,n/a,apply,False,13,14,0.0,False
383,no_gating,383,ship_date::the_API_migration::0,refinement,n/a,apply,False,11,12,0.0,False
384,no_gating,384,ship_date::the_partner_integration::39,refinement,n/a,apply,False,5,6,0.0,False
385,no_gating,385,ship_date::the_partner_integration::15,refinement,n/a,apply,False,7,8,0.0,False
386,no_gating,386,magnitude::the_budget::1,refinement,n/a,apply,False,11,12,0.0,False
387,no_gating,387,magnitude::the_storage_quota::31,duplicate,n/a,apply,False,11,12,0.0,False
388,no_gating,388,ship_date::the_data_migration::30,update,n/a,apply,False,12,13,0.0,False
389,no_gating,389,ship_date::the_beta_rollout::12,refinement,n/a,apply,False,9,10,0.0,False
390,no_gating,390,ship_date::the_partner_integration::6,refinement,n/a,apply,False,5,6,0.0,False
391,no_gating,391,status::the_dark_mode_rollout::29,refinement,n/a,apply,False,11,12,0.0,False
392,no_gating,392,ship_date::the_partner_integration::6,update,n/a,apply,False,6,7,0.0,False
393,no_gating,393,ship_date::the_API_migration::0,refinement,n/a,apply,False,12,13,0.0,False
394,no_gating,394,ship_date::the_onboarding_revamp::21,duplicate,n/a,apply,False,11,12,0.0,False
395,no_gating,395,status::the_dark_mode_rollout::29,update,n/a,apply,False,12,13,0.0,False
396,no_gating,396,ship_date::the_partner_integration::6,duplicate,n/a,apply,False,7,8,0.0,False
397,no_gating,397,ship_date::the_beta_rollout::12,update,n/a,apply,False,10,11,0.0,False
398,no_gating,398,ship_date::the_onboarding_revamp::21,contradiction,n/a,apply,True,12,13,0.0,False
399,no_gating,399,status::the_dark_mode_rollout::5,duplicate,n/a,apply,False,9,10,0.0,False
400,no_gating,400,ship_date::the_vendor_contract_renewal::9,refinement,n/a,apply,False,8,9,0.0,False
401,no_gating,401,ship_date::the_partner_integration::6,contradiction,n/a,apply,True,8,9,0.0,False
402,no_gating,402,ship_date::the_onboarding_revamp::27,update,n/a,apply,False,11,12,0.0,False
403,no_gating,403,status::the_dark_mode_rollout::29,duplicate,n/a,apply,False,13,14,0.0,False
404,no_gating,404,magnitude::the_marketing_spend::4,refinement,n/a,apply,False,9,10,0.0,False
405,no_gating,405,ship_date::the_data_migration::30,duplicate,n/a,apply,False,13,14,0.0,False
406,no_gating,406,ship_date::the_partner_integration::6,refinement,n/a,apply,False,9,10,0.0,False
407,no_gating,407,ship_date::the_onboarding_revamp::27,refinement,n/a,apply,False,12,13,0.0,False
408,no_gating,408,magnitude::the_infra_budget::34,duplicate,n/a,apply,False,15,16,0.0,False
409,no_gating,409,ship_date::the_onboarding_revamp::27,refinement,n/a,apply,False,13,14,0.0,False
410,no_gating,410,ship_date::the_API_migration::0,contradiction,n/a,apply,True,13,14,0.0,False
411,no_gating,411,magnitude::the_storage_quota::19,update,n/a,apply,False,14,15,0.0,False
412,no_gating,412,ship_date::the_partner_integration::6,refinement,n/a,apply,False,10,11,0.0,False
413,no_gating,413,magnitude::the_marketing_spend::4,refinement,n/a,apply,False,10,11,0.0,False
414,no_gating,414,ship_date::the_Q3_roadmap_review::36,update,n/a,apply,False,7,8,0.0,False
415,no_gating,415,ship_date::the_partner_integration::39,refinement,n/a,apply,False,6,7,0.0,False
416,no_gating,416,status::the_offline_mode::38,refinement,n/a,apply,False,8,9,0.0,False
417,no_gating,417,magnitude::the_headcount_plan::16,refinement,n/a,apply,True,12,13,0.0,False
418,no_gating,418,status::the_dark_mode_rollout::29,duplicate,n/a,apply,False,14,15,0.0,False
419,no_gating,419,magnitude::the_headcount_plan::16,duplicate,n/a,apply,False,13,14,0.0,False
420,no_gating,420,magnitude::the_storage_quota::37,duplicate,n/a,apply,False,9,10,0.0,False
421,no_gating,421,magnitude::the_storage_quota::22,refinement,n/a,apply,False,14,15,0.0,False
422,no_gating,422,magnitude::the_headcount_plan::16,refinement,n/a,apply,False,14,15,0.0,False
423,no_gating,423,ship_date::the_partner_integration::15,contradiction,n/a,apply,True,8,9,0.0,False
424,no_gating,424,status::the_offline_mode::38,contradiction,n/a,apply,True,9,10,0.0,False
425,no_gating,425,status::the_dark_mode_rollout::20,refinement,n/a,apply,False,11,12,0.0,False
426,no_gating,426,magnitude::the_budget::7,contradiction,n/a,apply,True,8,9,0.0,False
427,no_gating,427,ship_date::the_onboarding_revamp::27,refinement,n/a,apply,False,14,15,0.0,False
428,no_gating,428,ship_date::the_partner_integration::6,update,n/a,apply,False,11,12,0.0,False
429,no_gating,429,magnitude::the_headcount_plan::28,update,n/a,apply,False,6,7,0.0,False
430,no_gating,430,ship_date::the_API_migration::0,refinement,n/a,apply,False,14,15,0.0,False
431,no_gating,431,magnitude::the_storage_quota::22,refinement,n/a,apply,False,15,16,0.0,False
432,no_gating,432,ship_date::the_API_migration::0,update,n/a,apply,False,15,16,0.0,False
433,no_gating,433,magnitude::the_budget::1,duplicate,n/a,apply,False,12,13,0.0,False
434,no_gating,434,ship_date::the_vendor_contract_renewal::18,contradiction,n/a,apply,True,5,6,0.0,False
435,no_gating,435,ship_date::the_onboarding_revamp::3,contradiction,n/a,apply,True,6,7,0.0,False
436,no_gating,436,ship_date::the_onboarding_revamp::27,update,n/a,apply,False,15,16,0.0,False
437,no_gating,437,magnitude::the_headcount_plan::16,contradiction,n/a,apply,True,15,16,0.0,False
438,no_gating,438,ship_date::the_onboarding_revamp::3,duplicate,n/a,apply,False,7,8,0.0,False
439,no_gating,439,status::the_referral_program::11,duplicate,n/a,apply,False,10,11,0.0,False
440,no_gating,440,status::the_offline_mode::23,duplicate,n/a,apply,False,5,6,0.0,False
441,no_gating,441,ship_date::the_partner_integration::39,contradiction,n/a,apply,True,7,8,0.0,False
442,no_gating,442,ship_date::the_partner_integration::39,refinement,n/a,apply,False,8,9,0.0,False
443,no_gating,443,ship_date::the_onboarding_revamp::3,update,n/a,apply,False,8,9,0.0,False
444,no_gating,444,status::the_dark_mode_rollout::14,contradiction,n/a,apply,True,9,10,0.0,False
445,no_gating,445,magnitude::the_marketing_spend::4,duplicate,n/a,apply,False,11,12,0.0,False
446,no_gating,446,magnitude::the_marketing_spend::4,contradiction,n/a,apply,True,12,13,0.0,False
447,no_gating,447,ship_date::the_beta_rollout::24,contradiction,n/a,apply,True,8,9,0.0,False
448,no_gating,448,status::the_offline_mode::35,duplicate,n/a,apply,False,6,7,0.0,False
449,no_gating,449,ship_date::the_vendor_contract_renewal::18,update,n/a,apply,False,6,7,0.0,False
450,no_gating,450,magnitude::the_headcount_plan::28,refinement,n/a,apply,False,7,8,0.0,False
451,no_gating,451,magnitude::the_storage_quota::19,duplicate,n/a,apply,False,15,16,0.0,False
452,no_gating,452,magnitude::the_infra_budget::34,duplicate,n/a,apply,False,16,17,0.0,False
453,no_gating,453,magnitude::the_infra_budget::25,duplicate,n/a,apply,False,7,8,0.0,False
454,no_gating,454,magnitude::the_marketing_spend::4,update,n/a,apply,False,13,14,0.0,False
455,no_gating,455,ship_date::the_data_migration::30,refinement,n/a,apply,False,14,15,0.0,False
456,no_gating,456,ship_date::the_API_migration::0,update,n/a,apply,False,16,17,0.0,False
457,no_gating,457,ship_date::the_onboarding_revamp::27,update,n/a,apply,False,16,17,0.0,False
458,no_gating,458,ship_date::the_partner_integration::39,refinement,n/a,apply,False,9,10,0.0,False
459,no_gating,459,ship_date::the_vendor_contract_renewal::18,refinement,n/a,apply,True,7,8,0.0,False
460,no_gating,460,ship_date::the_beta_rollout::24,duplicate,n/a,apply,False,9,10,0.0,False
461,no_gating,461,magnitude::the_infra_budget::25,duplicate,n/a,apply,False,8,9,0.0,False
462,no_gating,462,ship_date::the_API_migration::0,contradiction,n/a,apply,True,17,18,0.0,False
463,no_gating,463,status::the_dark_mode_rollout::5,refinement,n/a,apply,False,10,11,0.0,False
464,no_gating,464,ship_date::the_onboarding_revamp::21,duplicate,n/a,apply,False,13,14,0.0,False
465,no_gating,465,magnitude::the_storage_quota::19,duplicate,n/a,apply,False,16,17,0.0,False
466,no_gating,466,magnitude::the_budget::7,refinement,n/a,apply,False,9,10,0.0,False
467,no_gating,467,status::the_dark_mode_rollout::14,duplicate,n/a,apply,False,10,11,0.0,False
468,no_gating,468,magnitude::the_storage_quota::22,refinement,n/a,apply,False,16,17,0.0,False
469,no_gating,469,magnitude::the_support_queue::10,contradiction,n/a,apply,True,11,12,0.0,False
470,no_gating,470,magnitude::the_headcount_plan::16,duplicate,n/a,apply,False,16,17,0.0,False
471,no_gating,471,ship_date::the_beta_rollout::24,update,n/a,apply,False,10,11,0.0,False
472,no_gating,472,ship_date::the_beta_rollout::12,refinement,n/a,apply,False,11,12,0.0,False
473,no_gating,473,status::the_offline_mode::23,duplicate,n/a,apply,False,6,7,0.0,False
474,no_gating,474,status::the_offline_mode::38,refinement,n/a,apply,False,10,11,0.0,False
475,no_gating,475,magnitude::the_infra_budget::34,contradiction,n/a,apply,True,17,18,0.0,False
476,no_gating,476,magnitude::the_storage_quota::22,contradiction,n/a,apply,True,17,18,0.0,False
477,no_gating,477,status::the_export_tool::17,contradiction,n/a,apply,True,9,10,0.0,False
478,no_gating,478,status::the_offline_mode::2,refinement,n/a,apply,False,11,12,0.0,False
479,no_gating,479,status::the_dark_mode_rollout::29,duplicate,n/a,apply,False,15,16,0.0,False
480,no_gating,480,ship_date::the_partner_integration::6,refinement,n/a,apply,False,12,13,0.0,False
481,no_gating,481,status::the_audit_log_feature::26,duplicate,n/a,apply,False,11,12,0.0,False
482,no_gating,482,status::the_dark_mode_rollout::20,duplicate,n/a,apply,False,12,13,0.0,False
483,no_gating,483,status::Feature_X::8,duplicate,n/a,apply,False,16,17,0.0,False
484,no_gating,484,ship_date::the_onboarding_revamp::3,contradiction,n/a,apply,True,9,10,0.0,False
485,no_gating,485,ship_date::the_onboarding_revamp::27,duplicate,n/a,apply,False,17,18,0.0,False
486,no_gating,486,ship_date::the_beta_rollout::12,duplicate,n/a,apply,False,12,13,0.0,False
487,no_gating,487,magnitude::the_infra_budget::34,update,n/a,apply,True,18,19,0.0,False
488,no_gating,488,status::the_dark_mode_rollout::20,duplicate,n/a,apply,False,13,14,0.0,False
489,no_gating,489,magnitude::the_storage_quota::31,duplicate,n/a,apply,False,12,13,0.0,False
490,no_gating,490,status::the_audit_log_feature::26,contradiction,n/a,apply,True,12,13,0.0,False
491,no_gating,491,magnitude::the_infra_budget::34,update,n/a,apply,False,19,20,0.0,False
492,no_gating,492,ship_date::the_Q3_roadmap_review::36,duplicate,n/a,apply,False,8,9,0.0,False
493,no_gating,493,magnitude::the_storage_quota::31,update,n/a,apply,False,13,14,0.0,False
